rank,source,segment,factor,factor_type,grade,mark,score_std,n_bins,edge_bins,avg_win_roi,avg_place_roi,best_bin_win_roi,best_bin_place_roi,total_samples
193,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+prev1_chakujun,combo,S,★★★,6.19,44,7,83.5,80.9,405.0,215.4,32371
194,phase2,SURFACE_2_ダ,agari_shisu_juni+kijun_ninkijun_fukusho,combo,S,★★★,6.188,207,52,80.7,77.9,389.0,227.0,34029
195,phase2,SURFACE_2_ダ,moshoku_code+prev1_chakujun,combo,S,★★★,6.187,84,22,85.6,75.1,422.9,139.8,32371
196,phase2,GLOBAL,gekiso_type+hizume_code,combo,S,★★★,6.184,84,16,77.0,78.8,360.0,155.3,29578
197,phase2,SURFACE_2_芝,kyori_tekisei_2+uma_deokure_ritsu,combo,S,★★★,6.184,67,16,78.3,76.8,310.2,147.8,6805
198,phase2,SURFACE_2_ダ,kohan_3f_juni+yoso_juni,combo,S,★★★,6.177,223,55,79.2,76.3,468.4,163.9,34029
199,phase2,SURFACE_2_ダ,gekiso_type+sanchimei,combo,S,★★★,6.17,49,10,78.7,81.3,365.0,211.4,13542
200,phase2,GLOBAL,dochu_juni+prev3_chakujun,combo,S,★★★,6.167,249,56,79.6,79.3,775.5,229.8,61541
201,phase2,SURFACE_2_ダ,barei+goal_sa,combo,S,★★★,6.164,138,35,79.7,74.5,525.0,165.0,34029
202,phase2,SURFACE_2_ダ,agari_shisu_juni+kijun_ninkijun_tansho,combo,S,★★★,6.159,208,52,81.0,77.9,389.0,224.5,34029
203,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+kishu_minarai_code,combo,S,★★★,6.159,61,12,79.2,73.7,273.5,190.1,7409
204,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+prev1_keibajo,combo,S,★★★,6.151,156,36,82.3,80.7,530.0,187.9,38702
205,phase2,SURFACE_2_芝,gekiso_type+taikei_tomo,combo,S,★★★,6.149,87,25,83.1,83.7,278.5,218.4,14427
206,phase2,SURFACE_2_芝,prev1_chakujun+prev2_chakujun,combo,S,★★★,6.144,247,62,77.0,78.7,412.7,231.2,35349
207,phase2,SURFACE_2_ダ,goal_sa+kishu_minarai_code,combo,S,★★★,6.13,78,25,84.9,80.3,346.5,158.1,9641
208,phase2,SURFACE_2_芝,ls_shisu_juni+manken_shirushi,combo,S,★★★,6.128,64,9,85.7,82.4,530.7,225.4,27232
209,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+kyakushitsu,combo,S,★★★,6.124,73,12,81.1,78.1,472.2,211.6,34028
210,phase2,SURFACE_2_ダ,joho_shisu+kishu_minarai_code,combo,S,★★★,6.123,87,27,85.7,82.2,317.7,139.6,9641
211,phase2,SURFACE_2_ダ,hizume_code+prev2_chakujun,combo,S,★★★,6.122,152,42,84.6,80.4,466.2,229.3,30653
212,phase2,SURFACE_2_ダ,dochu_juni+gekiso_juni,combo,S,★★★,6.12,225,64,81.6,77.6,424.1,150.4,34029
213,phase2,SURFACE_2_ダ,goal_juni+prev3_chakujun,combo,S,★★★,6.12,212,57,79.5,78.6,349.9,163.7,28798
214,phase2,SURFACE_2_ダ,gekiso_type+taikei_tomo,combo,S,★★★,6.113,98,30,75.4,76.1,321.8,179.5,12419
215,phase2,SURFACE_2_芝,chokyoshi_rank+nyukyu_nannichimae,combo,S,★★★,6.109,165,42,81.0,77.6,496.5,181.6,25568
216,phase2,GLOBAL,gekiso_type+manken_shisu,combo,S,★★★,6.108,258,74,79.9,80.0,320.8,208.7,32254
217,phase2,SURFACE_2_ダ,gekiso_juni+kijun_ninkijun_fukusho,combo,S,★★★,6.104,204,48,80.1,77.9,553.8,188.9,34029
218,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+kyakushitsu,combo,S,★★★,6.101,73,11,81.0,78.1,472.2,211.6,34028
219,phase2,GLOBAL,dochu_juni+kohan_3f_juni,combo,S,★★★,6.099,155,31,80.6,79.7,466.9,189.0,77893
220,phase2,SURFACE_2_ダ,gekiso_juni+kijun_ninkijun_tansho,combo,S,★★★,6.099,205,52,81.1,78.1,553.8,188.9,34029
221,phase2,SURFACE_2_芝,dochu_juni+taikei_tomo,combo,S,★★★,6.098,241,59,81.0,80.5,626.3,180.2,36556
222,phase2,SURFACE_2_芝,dochu_juni+prev1_chakujun,combo,S,★★★,6.093,248,50,78.7,78.2,393.7,270.1,38702
223,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+prev1_chakujun,combo,S,★★★,6.093,200,54,77.0,75.5,404.7,207.1,32371
224,phase2,SURFACE_2_ダ,manken_shirushi+uma_deokure_ritsu,combo,S,★★★,6.09,171,45,78.6,81.6,343.7,186.5,20860
225,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+uma_deokure_ritsu,combo,S,★★★,6.089,94,21,82.5,78.5,328.1,138.2,32360
226,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+kishu_minarai_code,combo,S,★★★,6.088,61,12,79.2,73.8,273.5,190.1,7409
227,phase2,GLOBAL,kishu_minarai_code+nyukyu_nannichimae,combo,S,★★★,6.087,78,26,84.0,78.0,262.8,183.0,8885
228,phase2,SURFACE_2_ダ,agari_shisu_juni+sanchimei,combo,S,★★★,6.071,139,25,77.5,76.3,532.3,202.6,34029
229,phase2,SURFACE_2_ダ,gekiso_type+prev1_chakujun,combo,S,★★★,6.07,91,22,75.6,75.4,329.3,143.0,12930
230,phase2,SURFACE_2_芝,babajotai_heavy+uma_tokki_3,combo,S,★★★,6.067,107,27,79.4,75.8,399.3,180.1,20501
231,phase2,SURFACE_2_芝,chokyoshi_rank+kishu_minarai_code,combo,S,★★★,6.064,25,7,84.8,72.8,337.6,163.3,7407
232,phase2,SURFACE_2_芝,prev1_chakujun+prev1_corner4,combo,S,★★★,6.061,245,57,78.6,78.2,434.7,191.8,38702
233,phase2,SURFACE_2_ダ,gekiso_juni+kohan_3f_juni,combo,S,★★★,6.059,224,58,81.3,76.7,436.9,163.8,34029
234,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+prev1_chakujun,combo,S,★★★,6.047,199,57,77.0,75.5,399.8,205.4,32371
235,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+kohan_3f_juni,combo,S,★★★,6.044,244,60,79.8,80.6,422.3,206.9,43864
236,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+manken_shirushi,combo,S,★★★,6.038,113,25,84.5,81.9,430.2,294.2,27240
237,phase2,SURFACE_2_芝,prev1_bataiju+tenkai_kigo_code,combo,S,★★★,6.036,257,64,85.5,79.6,411.0,171.0,38683
238,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+kohan_3f_juni,combo,S,★★★,6.027,244,62,79.9,80.7,422.3,206.9,43864
239,phase2,SURFACE_2_ダ,prev3_chakujun+taikei_tomo,combo,S,★★★,6.025,236,63,79.3,78.5,439.3,221.1,27949
240,phase2,SURFACE_2_芝,hizume_code+prev1_chakujun,combo,S,★★★,6.016,165,37,77.6,80.2,412.5,253.0,38261
241,phase2,SURFACE_2_ダ,kyori_tekisei_2+prev3_chakujun,combo,S,★★★,6.01,34,6,75.6,83.2,282.9,124.7,4210
242,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+prev1_corner4,combo,S,★★★,6.002,244,56,80.3,79.7,444.8,219.6,38702
243,phase2,SURFACE_2_ダ,dochu_juni+goal_juni,combo,S,★★★,5.991,217,51,78.0,76.4,484.7,173.4,34029
244,phase2,SURFACE_2_ダ,kohan_3f_juni+prev3_chakujun,combo,S,★★★,5.983,219,47,78.9,77.8,373.6,210.3,28798
245,phase2,SURFACE_2_ダ,prev1_corner4+prev3_chakujun,combo,S,★★★,5.977,207,53,76.7,77.1,444.8,241.4,28798
246,phase2,SURFACE_2_芝,agari_shisu_juni+ls_shisu_juni,combo,S,★★★,5.969,133,26,79.7,81.2,638.6,242.7,43849
247,phase2,SURFACE_2_ダ,kyakushitsu+manken_shisu,combo,S,★★★,5.964,227,60,81.5,78.0,410.4,247.1,33809
248,phase2,SURFACE_2_芝,gekiso_type+manken_shirushi,combo,S,★★★,5.955,45,12,90.0,84.2,331.3,182.1,13964
249,phase2,SURFACE_2_ダ,gekiso_juni+yoso_juni,combo,S,★★★,5.954,218,55,80.5,76.3,442.8,175.1,34029
250,phase2,SURFACE_2_芝,taikei_tomo+yoso_juni,combo,S,★★★,5.946,240,58,78.1,81.7,582.7,287.2,36556
251,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+manken_shirushi,combo,S,★★★,5.942,113,27,84.8,82.0,425.4,294.2,27240
252,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+yoso_juni,combo,S,★★★,5.939,230,55,78.9,80.3,541.0,335.8,43864
253,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+yoso_juni,combo,S,★★★,5.938,231,54,78.9,80.3,541.0,345.9,43864
254,phase2,SURFACE_2_芝,chokyoshi_rank+prev1_bataiju,combo,S,★★★,5.937,286,76,81.0,78.2,436.5,192.3,38626
255,phase2,SURFACE_2_芝,bac_tosu+prev1_corner4,combo,S,★★★,5.934,166,42,82.3,80.0,502.6,160.9,38702
256,phase2,SURFACE_2_芝,kohan_3f_juni+prev1_chakujun,combo,S,★★★,5.934,249,63,78.0,78.2,438.5,200.1,38702
257,phase2,SURFACE_2_芝,hizume_code+sanchimei,combo,S,★★★,5.929,121,23,75.6,77.1,361.2,140.0,38274
258,phase2,SURFACE_2_ダ,agari_shisu_juni+dochu_juni,combo,S,★★★,5.919,222,55,78.2,76.7,454.7,220.0,34029
259,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+prev1_corner4,combo,S,★★★,5.919,243,55,80.5,79.5,439.7,219.6,38702
260,phase2,SURFACE_2_芝,prev2_chakujun+taikei_tomo,combo,S,★★★,5.917,238,63,80.2,81.6,485.2,222.2,34093
261,phase2,SURFACE_2_芝,kishu_rank+manken_shisu,combo,S,★★★,5.905,261,58,77.5,77.6,490.3,206.8,43453
262,phase2,SURFACE_2_芝,prev1_corner4+prev2_chakujun,combo,S,★★★,5.905,249,60,79.3,80.8,417.9,256.5,35349
263,phase2,SURFACE_2_ダ,uma_deokure_ritsu+yy_int,combo,S,★★★,5.9,243,64,80.3,80.3,430.9,170.3,32360
264,phase2,SURFACE_2_ダ,chokyoshi_rank+goal_sa,combo,S,★★★,5.895,148,33,77.0,74.3,328.6,167.5,34025
265,phase2,SURFACE_2_芝,gekiso_type+kohan_3f_juni,combo,S,★★★,5.895,96,31,85.2,80.6,305.6,162.9,17259
266,phase2,SURFACE_2_ダ,goal_juni+taikei_tomo,combo,S,★★★,5.895,239,59,79.0,77.6,483.9,168.7,30987
267,phase2,SURFACE_2_芝,gekiso_type+kijun_ninkijun_tansho,combo,S,★★★,5.892,51,14,84.6,77.5,413.8,133.4,17259
268,phase2,SURFACE_2_芝,kyori_tekisei_2+nyukyu_nannichimae,combo,S,★★★,5.885,48,16,86.4,76.9,291.5,148.7,3921
269,phase2,SURFACE_2_芝,gekiso_juni+ls_shisu_juni,combo,S,★★★,5.884,131,24,78.2,79.1,520.9,196.7,43849
270,phase2,GLOBAL,goal_sa+kishu_minarai_code,combo,S,★★★,5.884,113,29,73.4,74.0,349.8,334.5,17050
271,phase2,SURFACE_2_ダ,chokyoshi_rank+manken_shisu,combo,S,★★★,5.879,252,69,81.5,77.2,345.0,152.5,33806
272,phase2,SURFACE_2_ダ,hobokusaki_rank+prev1_chakujun,combo,S,★★★,5.878,80,15,78.9,73.4,484.1,175.1,30291
273,phase2,SURFACE_2_芝,hobokusaki_rank+taikei_tomo,combo,S,★★★,5.872,109,25,80.7,81.5,435.9,310.7,34228
274,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+shirushi_code_1,combo,S,★★★,5.871,21,2,85.8,81.4,298.9,126.6,20831
275,phase2,GLOBAL,kishu_minarai_code+prev2_chakujun,combo,S,★★★,5.868,71,19,79.4,79.0,309.9,184.8,14657
276,phase2,SURFACE_2_ダ,babajotai_heavy+uma_tokki_1,combo,S,★★★,5.861,161,45,83.7,76.6,374.1,141.1,28630
277,phase2,SURFACE_2_芝,ls_shisu_juni+prev3_chakujun,combo,S,★★★,5.859,123,27,82.3,82.0,513.1,262.2,32728
278,phase2,SURFACE_2_芝,gekiso_type+kijun_ninkijun_fukusho,combo,S,★★★,5.854,51,14,84.5,77.7,411.2,141.6,17259
279,phase2,SURFACE_2_ダ,kohan_3f_juni+prev1_chakujun,combo,S,★★★,5.854,229,60,79.2,75.3,313.7,158.1,32371
280,phase2,SURFACE_2_芝,barei+goal_sa,combo,S,★★★,5.853,148,31,75.7,75.3,508.3,184.9,43864
281,phase2,SURFACE_2_ダ,kishu_minarai_code+prev3_chakujun,combo,S,★★★,5.851,61,21,87.6,82.9,267.6,148.9,8076
282,phase2,SURFACE_2_芝,kyori_tekisei_2+manken_shisu,combo,S,★★★,5.847,91,26,79.4,76.9,336.8,156.7,6759
283,phase2,SURFACE_2_ダ,goal_sa+manken_shirushi,combo,S,★★★,5.846,171,39,79.3,79.9,475.9,170.2,21746
284,phase2,SURFACE_2_ダ,kishu_rank+nyukyu_nannichimae,combo,S,★★★,5.844,122,37,79.9,73.8,397.0,150.2,16781
285,phase2,SURFACE_2_芝,joho_shisu+kishu_minarai_code,combo,S,★★★,5.843,55,15,81.2,74.0,291.6,129.4,7409
286,phase2,SURFACE_2_芝,gekiso_type+yoso_juni,combo,S,★★★,5.835,94,31,83.1,79.8,329.6,169.4,17259
287,phase2,GLOBAL,goal_juni+ls_shisu_juni,combo,S,★★★,5.835,135,19,81.8,79.1,492.8,181.2,77878
288,phase2,SURFACE_2_ダ,goal_sa+kyakushitsu,combo,S,★★★,5.829,146,34,77.5,72.6,357.4,148.7,34028
289,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+manken_shirushi,combo,S,★★★,5.827,107,22,78.7,80.1,351.4,193.1,21746
290,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+prev1_keibajo,combo,S,★★★,5.825,144,33,83.7,80.6,433.2,199.0,32371
291,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+prev1_keibajo,combo,S,★★★,5.807,144,32,83.7,80.5,433.2,199.9,32371
292,phase2,SURFACE_2_ダ,joho_shisu+manken_shirushi,combo,S,★★★,5.806,269,77,77.4,79.2,431.3,206.9,21746
293,phase2,SURFACE_2_ダ,agari_shisu_juni+yoso_juni,combo,S,★★★,5.796,212,55,78.8,78.1,586.9,194.2,34029
294,phase2,SURFACE_2_ダ,agari_shisu_juni+kishu_minarai_code,combo,S,★★★,5.795,60,17,81.2,79.8,280.8,153.4,9641
295,phase2,SURFACE_2_芝,kishu_minarai_code+yy_int,combo,S,★★★,5.794,41,9,80.8,75.6,356.1,140.9,7409
296,phase2,SURFACE_2_芝,kishu_rank+nyukyu_nannichimae,combo,S,★★★,5.792,154,46,82.2,76.0,303.0,191.5,25531
297,phase2,SURFACE_2_芝,hizume_code+prev1_corner4,combo,S,★★★,5.789,174,42,76.4,79.6,427.9,225.2,38261
298,phase2,SURFACE_2_芝,hobokusaki_rank+prev1_bataiju,combo,S,★★★,5.788,261,65,80.2,78.3,408.6,228.4,36033
299,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+kishu_minarai_code,combo,S,★★★,5.788,62,20,83.5,78.2,333.6,157.8,9641
300,phase2,SURFACE_2_芝,gekiso_type+prev1_chakujun,combo,S,★★★,5.779,93,28,82.4,79.6,321.3,172.7,15193
301,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+manken_shirushi,combo,S,★★★,5.779,107,23,78.6,80.2,354.4,193.1,21746
302,phase2,SURFACE_2_ダ,moshoku_code+taikei_tomo,combo,S,★★★,5.773,106,27,83.4,76.9,526.9,135.0,30987
303,phase2,SURFACE_2_芝,babajotai_heavy+uma_tokki_1,combo,S,★★★,5.77,155,44,83.0,79.7,352.9,196.3,34135
304,phase2,GLOBAL,manken_shirushi+uma_deokure_ritsu,combo,S,★★★,5.766,282,75,79.6,79.2,505.4,152.1,47234
305,phase2,SURFACE_2_芝,moshoku_code+uma_deokure_ritsu,combo,S,★★★,5.766,175,48,78.6,78.3,312.6,180.7,38605
306,phase2,GLOBAL,kohan_3f_juni+prev3_chakujun,combo,S,★★★,5.762,251,59,80.4,79.2,438.8,176.1,61541
307,phase2,SURFACE_2_芝,manken_shirushi+manken_shisu,combo,S,★★★,5.76,261,76,83.6,79.6,352.7,174.8,27240
308,phase2,SURFACE_2_芝,futan_juryo+kohan_3f_juni,combo,S,★★★,5.754,135,32,85.8,80.2,351.8,207.1,43864
309,phase2,SURFACE_2_ダ,prev2_chakujun+prev3_chakujun,combo,S,★★★,5.753,215,62,80.0,78.5,403.4,186.3,28798
310,phase2,SURFACE_2_ダ,kishu_rank+prev1_bataiju,combo,S,★★★,5.752,255,64,75.8,78.0,478.5,164.1,32313
311,phase2,SURFACE_2_芝,barei+manken_shisu,combo,S,★★★,5.751,251,64,78.5,78.7,511.8,254.9,43579
312,phase2,SURFACE_2_ダ,manken_shirushi+yoso_juni,combo,S,★★★,5.748,112,22,81.4,80.7,498.9,173.2,21746
313,phase2,GLOBAL,prev1_chakujun+sanchimei,combo,S,★★★,5.746,186,35,75.6,79.5,548.4,229.8,74896
314,phase2,SURFACE_2_芝,gekiso_type+goal_juni,combo,S,★★★,5.742,92,28,77.6,79.3,319.1,158.4,17259
315,phase2,SURFACE_2_芝,babajotai_heavy+kijun_odds_fukusho,combo,S,★★★,5.74,198,45,77.8,79.4,367.6,270.8,43864
316,phase2,SURFACE_2_ダ,babajotai_heavy+uma_deokure_ritsu,combo,S,★★★,5.736,121,28,76.5,79.4,330.6,146.0,32360
317,phase2,SURFACE_2_ダ,kishu_minarai_code+prev2_chakujun,combo,S,★★★,5.727,61,18,84.3,79.2,317.0,192.0,8744
318,phase2,SURFACE_2_ダ,hizume_code+kyori_tekisei_2,combo,S,★★★,5.724,25,7,82.2,81.6,283.4,145.7,4230
319,phase2,SURFACE_2_ダ,gekiso_type+yoso_juni,combo,S,★★★,5.723,86,21,74.9,77.5,294.3,173.6,13542
320,phase2,SURFACE_2_ダ,taikei_tomo+yoso_juni,combo,S,★★★,5.716,245,57,79.2,77.3,346.3,165.9,30987
321,phase2,SURFACE_2_芝,prev1_keibajo+prev3_chakujun,combo,S,★★★,5.695,159,41,85.0,80.8,349.5,218.9,32743
322,phase2,SURFACE_2_芝,prev2_chakujun+tenkai_kigo_code,combo,S,★★★,5.693,80,21,85.3,81.5,390.6,206.3,35349
323,phase2,SURFACE_2_ダ,prev2_chakujun+sanchimei,combo,S,★★★,5.687,131,32,80.9,77.0,446.6,154.5,30727
324,phase2,SURFACE_2_芝,kishu_minarai_code+taikei_tomo,combo,S,★★★,5.685,47,14,80.4,74.4,280.4,152.9,6067
325,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+kishu_minarai_code,combo,S,★★★,5.679,62,20,83.6,78.2,333.6,157.8,9641
326,phase2,SURFACE_2_ダ,agari_shisu_juni+prev1_corner4,combo,S,★★★,5.676,208,59,76.9,77.4,419.7,194.7,32371
327,phase2,GLOBAL,kishu_minarai_code+prev3_chakujun,combo,S,★★★,5.672,71,18,80.9,79.3,310.7,182.1,13343
328,phase2,SURFACE_2_ダ,babajotai_heavy+uma_tokki_3,combo,S,★★★,5.665,100,22,78.2,76.8,326.9,164.1,16401
329,phase2,SURFACE_2_ダ,dochu_juni+taikei_tomo,combo,S,★★★,5.652,248,74,80.3,77.0,327.2,182.0,30987
330,phase2,SURFACE_2_ダ,kohan_3f_juni+prev2_chakujun,combo,S,★★★,5.645,224,55,78.3,76.9,343.9,145.4,30727
331,phase2,GLOBAL,prev1_chakujun+prev1_keibajo,combo,S,★★★,5.645,170,41,85.9,79.2,481.7,197.3,74896
332,phase2,SURFACE_2_芝,bac_tosu+prev3_chakujun,combo,S,★★★,5.635,149,30,80.4,79.1,389.1,197.5,32743
333,phase2,GLOBAL,dochu_juni+sanchimei,combo,S,★★★,5.63,198,35,77.3,78.6,422.8,239.0,77893
334,phase2,SURFACE_2_芝,agari_shisu_juni+prev3_chakujun,combo,S,★★★,5.629,245,65,80.2,79.6,361.6,151.0,32743
335,phase2,GLOBAL,goal_juni+taikei_tomo,combo,S,★★★,5.623,320,68,78.4,76.5,544.3,158.5,67543
336,phase2,SURFACE_2_芝,gekiso_juni+taikei_tomo,combo,S,★★★,5.615,238,56,78.1,79.2,394.3,169.7,36542
337,phase2,SURFACE_2_芝,gekiso_juni+prev1_corner4,combo,S,★★★,5.61,258,65,78.2,78.5,441.9,241.4,38687
338,phase2,SURFACE_2_ダ,hobokusaki_rank+uma_deokure_ritsu,combo,S,★★★,5.609,163,35,72.4,77.7,311.9,160.5,30282
339,phase2,SURFACE_2_芝,kyori_tekisei_2+prev1_bataiju,combo,S,★★★,5.609,95,22,73.6,77.4,241.7,167.2,6794
340,phase2,GLOBAL,goal_juni+prev2_chakujun,combo,S,★★★,5.607,249,56,78.7,78.1,622.5,268.7,66076
341,phase2,SURFACE_2_ダ,kohan_3f_juni+prev1_keibajo,combo,S,★★★,5.601,149,30,80.0,78.4,569.6,163.4,32371
342,phase2,SURFACE_2_芝,prev1_keibajo+prev2_chakujun,combo,S,★★★,5.6,161,35,78.8,79.7,569.0,238.9,35349
343,phase2,SURFACE_2_ダ,prev1_keibajo+yoso_juni,combo,S,★★★,5.593,147,39,83.0,79.2,395.0,212.1,32371
344,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+ls_shisu_juni,combo,S,★★★,5.587,100,17,78.3,78.3,351.3,154.4,34029
345,phase2,SURFACE_2_芝,hizume_code+ls_shisu_juni,combo,S,★★★,5.584,104,20,77.4,80.3,332.4,150.3,38259
346,phase2,SURFACE_2_芝,gekiso_juni+kijun_ninkijun_tansho,combo,S,★★★,5.583,237,53,79.1,80.6,365.6,184.2,43849
347,phase2,GLOBAL,prev2_chakujun+prev3_chakujun,combo,S,★★★,5.58,256,54,80.5,80.0,559.2,227.2,65361
348,phase2,SURFACE_2_芝,gekiso_juni+kijun_ninkijun_fukusho,combo,S,★★★,5.575,236,54,78.8,80.5,359.4,184.2,43849
349,phase2,GLOBAL,kijun_ninkijun_fukusho+kishu_minarai_code,combo,S,★★★,5.575,69,17,84.3,77.4,340.1,124.1,17199
350,phase2,SURFACE_2_芝,kishu_rank+uma_deokure_ritsu,combo,S,★★★,5.573,174,39,80.3,78.4,380.7,258.5,38493
351,phase2,SURFACE_2_ダ,barei+prev3_chakujun,combo,S,★★★,5.572,82,20,79.2,77.9,245.6,167.8,28798
352,phase2,GLOBAL,kyakushitsu+nyukyu_nannichimae,combo,S,★★★,5.57,168,46,87.5,78.5,367.2,267.1,44546
353,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+ls_shisu_juni,combo,S,★★★,5.569,99,18,78.8,78.3,347.2,152.6,34029
354,phase2,SURFACE_2_ダ,dochu_juni+prev3_chakujun,combo,S,★★★,5.565,221,54,76.1,77.5,390.5,140.1,28798
355,phase2,SURFACE_2_芝,manken_shirushi+prev3_chakujun,combo,S,★★★,5.565,126,33,81.1,79.5,485.7,154.4,20204
356,phase2,SURFACE_2_芝,kishu_minarai_code+moshoku_code,combo,S,★★★,5.563,23,4,84.7,74.0,244.8,138.7,7409
357,phase2,SURFACE_2_芝,goal_juni+prev1_corner4,combo,S,★★★,5.557,248,58,78.4,79.0,326.2,183.1,38702
358,phase2,SURFACE_2_芝,kohan_3f_juni+prev2_chakujun,combo,S,★★★,5.551,246,60,75.3,79.8,410.7,220.0,35349
359,phase2,GLOBAL,prev1_chakujun+taikei_tomo,combo,S,★★★,5.55,328,75,77.8,76.4,435.1,158.9,71318
360,phase2,GLOBAL,kijun_ninkijun_tansho+kishu_minarai_code,combo,S,★★★,5.547,69,18,84.3,77.4,340.1,125.1,17199
361,phase2,SURFACE_2_芝,kishu_rank+prev1_bataiju,combo,S,★★★,5.538,268,61,78.6,77.2,323.2,185.1,38558
362,phase2,GLOBAL,kishu_rank+nyukyu_nannichimae,combo,S,★★★,5.536,186,49,80.3,74.3,294.4,162.2,44488
363,phase2,SURFACE_2_ダ,gekiso_juni+taikei_tomo,combo,S,★★★,5.532,253,64,78.9,76.8,415.3,153.3,30987
364,phase2,GLOBAL,gekiso_type+kijun_ninkijun_tansho,combo,S,★★★,5.529,51,13,83.3,79.5,413.8,133.4,32480
365,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+kyori_tekisei_2,combo,S,★★★,5.526,34,9,77.1,78.9,271.7,198.2,4232
366,phase2,SURFACE_2_芝,kishu_minarai_code+sanchimei,combo,S,★★★,5.523,34,8,79.1,73.6,218.1,136.1,7409
367,phase2,GLOBAL,prev2_chakujun+taikei_tomo,combo,S,★★★,5.521,315,76,80.8,78.7,378.6,169.7,67567
368,phase2,SURFACE_2_ダ,gekiso_juni+prev1_corner4,combo,S,★★★,5.52,220,56,78.3,76.9,359.6,125.6,32371
369,phase2,SURFACE_2_ダ,agari_shisu_juni+gekiso_juni,combo,S,★★★,5.518,225,57,78.7,77.1,364.4,175.6,34029
370,phase2,SURFACE_2_芝,prev1_chakujun+yoso_juni,combo,S,★★★,5.518,245,61,76.2,77.7,407.6,184.7,38702
371,phase2,SURFACE_2_芝,dochu_juni+kijun_ninkijun_fukusho,combo,S,★★★,5.515,244,50,79.9,80.8,330.3,320.3,43864
372,phase2,GLOBAL,goal_juni+prev3_chakujun,combo,S,★★★,5.515,248,68,81.6,79.4,435.5,177.5,61541
373,phase2,GLOBAL,babajotai_heavy+uma_tokki_1,combo,S,★★★,5.514,243,61,82.4,78.8,435.3,176.6,66443
374,phase2,SURFACE_2_ダ,gekiso_juni+manken_shirushi,combo,S,★★★,5.513,98,21,80.2,80.7,406.3,162.6,21746
375,phase2,SURFACE_2_芝,barei+taikei_tomo,combo,S,★★★,5.512,111,24,80.8,77.7,347.4,167.2,36556
376,phase2,GLOBAL,prev1_corner4+taikei_tomo,combo,S,★★★,5.511,334,74,77.0,76.8,485.4,255.5,71318
377,phase2,SURFACE_2_ダ,goal_sa+hobokusaki_rank,combo,S,★★★,5.503,144,31,77.6,74.3,305.2,280.5,31714
378,phase2,GLOBAL,prev1_chakujun+prev2_chakujun,combo,S,★★★,5.5,256,55,80.6,77.4,437.0,181.3,69898
379,phase2,GLOBAL,kijun_ninkijun_tansho+manken_shirushi,combo,S,★★★,5.499,118,25,82.3,82.9,433.8,231.5,51354
380,phase2,SURFACE_2_ダ,kyori_tekisei_2+prev1_corner4,combo,S,★★★,5.498,36,8,72.5,76.1,212.0,132.4,4231
381,phase2,GLOBAL,gekiso_juni+prev3_chakujun,combo,S,★★★,5.497,250,59,79.9,79.4,444.0,140.9,61526
382,phase2,SURFACE_2_芝,prev1_keibajo+tenkai_kigo_code,combo,S,★★★,5.49,53,13,89.7,83.1,380.7,257.4,38702
383,phase2,SURFACE_2_芝,hobokusaki_rank+manken_shisu,combo,S,★★★,5.483,252,58,77.4,78.7,434.4,248.2,40193
384,phase2,GLOBAL,hobokusaki_rank+nyukyu_nannichimae,combo,S,★★★,5.48,174,45,80.4,74.8,309.2,152.2,41484
385,phase2,GLOBAL,gekiso_juni+ls_shisu_juni,combo,S,★★★,5.466,141,26,79.9,78.7,398.0,227.3,77878
386,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+kyori_tekisei_2,combo,S,★★★,5.463,35,9,76.4,79.0,274.0,195.4,4232
387,phase2,SURFACE_2_ダ,prev1_corner4+taikei_tomo,combo,S,★★★,5.459,231,65,79.8,77.1,284.5,187.0,30976
388,phase2,SURFACE_2_芝,hizume_code+taikei_tomo,combo,S,★★★,5.458,175,42,78.7,80.6,493.6,185.3,36419
